cv,features,model,performance
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled']",Decision Tree,78.45
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,78.45
60,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'true_fare_scaled', 'age_scaled']",Linear SVC,78.39
50,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_2', 'group_size_2', 'age_scaled']",Decision Tree,78.35
60,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",SVC,78.35
60,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'true_fare_scaled', 'age_scaled']",SVC,78.34
10,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",Naive Bayes,78.34
10,"['sex', 'age']",SVC,78.33
60,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",Linear SVC,78.27
10,"['pclass', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",MLP,78.23
50,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_2', 'group_size_2', 'age_scaled']",Random Forest,78.11
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,78.11
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,78.11
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,78.11
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,78.11
10,"['sex', 'is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled', 'family_scaled', 'group_scaled']",Random Forest,78.1
60,"['is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,78.06
50,"['pclass', 'is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",Linear SVC,78.01
50,"['pclass', 'is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",SVC,78.01
10,"['pclass', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",Decision Tree,78.0
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,78.0
10,"['pclass', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",Naive Bayes,78.0
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,78.0
50,"['is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled', 'true_fare_scaled']",Decision Tree,77.91
50,"['pclass', 'is_alone', 'sex', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_2', 'group_size_2', 'age_scaled', 'true_fare_scaled']",Naive Bayes,77.9
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.9
5,"['family_size', 'group_size', 'sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.89
50,"['pclass', 'is_alone', 'title_2', 'title_3', 'title_4', 'family_group']",Linear SVC,77.89
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.89
10,"['sex', 'is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.87
60,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'true_fare_scaled', 'age_scaled']",Decision Tree,77.85
50,"['pclass', 'is_alone', 'title_2', 'title_3', 'title_4', 'family_group']",SVC,77.81
10,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'true_fare_scaled', 'age_scaled']",Decision Tree,77.78
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.78
10,"['sex', 'is_alone', 'has_family', 'has_group']",KNN,77.78
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.78
10,"['pclass', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'true_fare_scaled', 'age_scaled']",Naive Bayes,77.78
10,"['pclass', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'true_fare_scaled', 'age_scaled']",Decision Tree,77.77
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",MLP,77.75
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.67
2,"['pclass', 'is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled']",Decision Tree,77.67
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.66
10,"['title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",Naive Bayes,77.66
60,"['pclass', 'is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'true_fare', 'true_fare_scaled', 'age_scaled']",Naive Bayes,77.62
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.55
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",Naive Bayes,77.55
10,"['sex', 'is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled', 'family_scaled', 'group_scaled']",Random Forest,77.54
10,"['sex', 'age']",Random Forest,77.54
10,"['sex', 'is_alone', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.53
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",Linear SVC,77.46
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.44
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.44
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.44
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.33
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.33
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.33
5,"['pclass', 'age_scaled', 'true_fare_scaled', 'family_size', 'group_size', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'title_7']",Decision Tree,77.32
10,"['sex', 'age_scaled']",Random Forest,77.32
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Gradient Boosting,77.3
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Logistic Regression,77.3
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.22
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",KNN,77.22
5,"['sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,77.22
10,"['sex', 'age_scaled']",Decision Tree,77.21
10,"['sex', 'age']",Decision Tree,77.21
50,"['pclass', 'is_alone', 'title_2', 'title_3', 'title_4', 'family_size_2']",Naive Bayes,77.13
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3']",KNN,77.13
50,"['pclass', 'is_alone', 'title_2', 'title_3', 'title_4', 'family_size_2', 'age_scaled']",Naive Bayes,77.13
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3']",KNN,77.13
10,"['sex', 'age']",Linear SVC,77.09
60,"['is_alone', 'has_family', 'has_group', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'true_fare_scaled', 'age_scaled']",Decision Tree,77.01
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,76.99
10,"['sex', 'age', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",Random Forest,76.99
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Gradient Boosting,76.99
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Linear SVC,76.99
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",Logistic Regression,76.9
10,"['sex', 'age_scaled']",KNN,76.88
50,"['pclass', 'is_alone', 'title_2', 'title_3', 'title_4', 'family_group']",Naive Bayes,76.8
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3']",KNN,76.8
10,"['pclass', 'is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,76.79
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3']",Naive Bayes,76.78
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3']",Naive Bayes,76.78
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Gradient Boosting,76.76
10,"['is_alone', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3']",Naive Bayes,76.67
5,"['sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'embarked_1', 'embarked_2', 'embarked_3', 'is_alone', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Decision Tree,76.66
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Linear SVC,76.61
50,"['pclass', 'is_alone', 'title_2', 'title_3', 'title_4', 'group_size_2']",Naive Bayes,76.57
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",KNN,76.22
10,"['sex', 'age', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",KNN,76.22
10,"['sex', 'age', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6']",Decision Tree,76.09
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",KNN,76.03
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",MLP,75.98
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",SVC,75.98
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",KNN,75.92
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",Random Forest,75.87
10,"['sex', 'age']",KNN,75.77
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",Gradient Boosting,75.75
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Random Forest,75.61
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Random Forest,75.39
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,75.37
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",MLP,75.15
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Logistic Regression,74.93
50,"['pclass', 'is_alone', 'title_3', 'title_4', 'family_size_2', 'group_size_2']",Decision Tree,74.87
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,74.84
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",SVC,74.77
5,"['sex', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'pclass', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Naive Bayes,74.76
5,"['family_size', 'group_size', 'sex', 'sex_0', 'sex_1', 'title_1', 'title_2', 'title_3', 'title_4', 'title_5', 'title_6', 'embarked_1', 'embarked_2', 'embarked_3', 'family_size_1', 'family_size_2', 'family_size_3', 'group_size_1', 'group_size_2', 'group_size_3', 'true_fare_scaled', 'age_scaled', 'family_scaled', 'group_scaled']",Linear SVC,74.62
