age,embarked,fare,name,parch,passengerid,pclass,sex,sibsp,survived,test,ticket,train,family_size,title,ticket_number,group_size,family_size_cat,group_size_cat,is_alone,has_family,has_group,sex_0,sex_1,title_1,title_2,title_3,title_4,title_5,title_6,embarked_1,embarked_2,embarked_3,family_size_1,family_size_2,family_size_3,group_size_1,group_size_2,group_size_3,true_fare,true_fare_scaled,age_scaled,family_scaled,group_scaled
21.0,1.0,7.8542,"Nilsson, Mr. August Ferdinand",0,1153,3,0,0,0,1.0,350410,,1,1,350410,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.85,0.061289818863210485,0.2609294751346612,0.0,0.0
29.0,1.0,23.0,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",2,1154,2,1,0,0,1.0,29103,,3,2,29103,3,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7.67,0.05988444722048719,0.3611424276587749,0.20000000000000004,0.20000000000000004
1.0,1.0,12.1833,"Klasen, Miss. Gertrud Emilia",1,1155,3,1,1,0,1.0,350405,,3,3,350405,2,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,6.09,0.047548407245471574,0.0103970938243768,0.20000000000000004,0.1
30.0,2.0,12.7375,"Portaluppi, Mr. Emilio Ilario Giuseppe",0,1156,2,0,0,0,1.0,C.A. 34644,,1,1,34644,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12.74,0.09946908182386008,0.37366904672428913,0.0,0.0
30.0,1.0,7.8958,"Lyntakoff, Mr. Stanko",0,1157,3,0,0,0,1.0,349235,,1,1,349235,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.37366904672428913,0.0,0.0
30.0,1.0,0.0,"Chisholm, Mr. Roderick Robert Crispin",0,1158,1,0,0,0,1.0,112051,,1,1,112051,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.37366904672428913,0.0,0.0
30.0,1.0,7.55,"Warren, Mr. Charles William",0,1159,3,0,0,0,1.0,C.A. 49867,,1,1,49867,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.55,0.058947532792004986,0.37366904672428913,0.0,0.0
21.0,1.0,8.05,"Howard, Miss. May Elizabeth",0,1160,3,1,0,0,1.0,A. 2. 39186,,1,3,39186,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.2609294751346612,0.0,0.0
17.0,1.0,8.6625,"Pokrnic, Mr. Mate",0,1161,3,0,0,0,1.0,315095,,1,1,315095,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.2108229988726043,0.0,0.0
46.0,2.0,75.2417,"McCaffry, Mr. Thomas Francis",0,1162,1,0,0,0,1.0,13050,,1,1,13050,2,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,37.62,0.29372267332916924,0.5740949517725167,0.0,0.1
30.0,3.0,7.75,"Fox, Mr. Patrick",0,1163,3,0,0,0,1.0,368573,,1,1,368573,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
26.0,2.0,136.7792,"Clark, Mrs. Walter Miller (Virginia McDowell)",0,1164,1,1,1,0,1.0,13508,,2,2,13508,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,68.39,0.5339631480324797,0.32356257046223225,0.1,0.1
21.0,3.0,15.5,"Lennon, Miss. Mary",0,1165,3,1,1,0,1.0,370371,,2,3,370371,2,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,7.75,0.06050905683947532,0.2609294751346612,0.1,0.1
30.0,2.0,7.225,"Saade, Mr. Jean Nassr",0,1166,3,0,0,0,1.0,2676,,1,1,2676,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.22,0.05637101811367894,0.37366904672428913,0.0,0.0
20.0,1.0,26.0,"Bryhl, Miss. Dagmar Jenny Ingeborg ",0,1167,2,1,1,0,1.0,236853,,2,3,236853,2,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.24840285606914697,0.1,0.1
28.0,1.0,10.5,"Parker, Mr. Clifford Richard",0,1168,2,0,0,0,1.0,SC 14888,,1,1,14888,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.3486158085932607,0.0,0.0
40.0,1.0,26.0,"Faunthorpe, Mr. Harry",0,1169,2,0,1,0,1.0,2926,,2,1,2926,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.49893523737943135,0.1,0.1
30.0,1.0,21.0,"Ware, Mr. John James",0,1170,2,0,1,0,1.0,CA 31352,,2,1,31352,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.5,0.08198001249219238,0.37366904672428913,0.1,0.1
22.0,1.0,10.5,"Oxenham, Mr. Percy Thomas",0,1171,2,0,0,0,1.0,W./C. 14260,,1,1,14260,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.2734560942001754,0.0,0.0
23.0,1.0,8.6625,"Oreskovic, Miss. Jelka",0,1172,3,1,0,0,1.0,315085,,1,3,315085,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.28598271326568964,0.0,0.0
0.75,1.0,13.775,"Peacock, Master. Alfred Edward",1,1173,3,0,1,0,1.0,SOTON/O.Q. 3101315,,3,4,3101315,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4.59,0.035836976889444094,0.007265439057998245,0.20000000000000004,0.20000000000000004
21.0,3.0,7.75,"Fleming, Miss. Honora",0,1174,3,1,0,0,1.0,364859,,1,3,364859,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.2609294751346612,0.0,0.0
9.0,2.0,15.2458,"Touma, Miss. Maria Youssef",1,1175,3,1,1,0,1.0,2650,,3,3,2650,3,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.08,0.039662710805746404,0.11061004634849055,0.20000000000000004,0.20000000000000004
2.0,1.0,20.2125,"Rosblom, Miss. Salli Helena",1,1176,3,1,1,0,1.0,370129,,3,3,370129,3,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,6.74,0.05262336039975015,0.02292371288989102,0.20000000000000004,0.20000000000000004
36.0,1.0,7.25,"Dennis, Mr. William",0,1177,3,0,0,0,1.0,A/5 21175,,1,1,21175,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.25,0.056605246720799494,0.44882876111737446,0.0,0.0
30.0,1.0,7.25,"Franklin, Mr. Charles (Charles Fardon)",0,1178,3,0,0,0,1.0,SOTON/O.Q. 3101314,,1,1,3101314,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.25,0.056605246720799494,0.37366904672428913,0.0,0.0
24.0,1.0,82.2667,"Snyder, Mr. John Pillsbury",0,1179,1,0,1,0,1.0,21228,,2,1,21228,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,41.13,0.32112742036227354,0.2985093323312038,0.1,0.1
30.0,2.0,7.2292,"Mardirosian, Mr. Sarkis",0,1180,3,0,0,0,1.0,2655,,1,1,2655,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.0
30.0,1.0,8.05,"Ford, Mr. Arthur",0,1181,3,0,0,0,1.0,A/5 1478,,1,1,1478,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.05,0.06285134291068083,0.37366904672428913,0.0,0.0
30.0,1.0,39.6,"Rheims, Mr. George Alexander Lucien",0,1182,1,0,0,0,1.0,PC 17607,,1,1,17607,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,39.6,0.3091817613991255,0.37366904672428913,0.0,0.0
30.0,3.0,6.95,"Daly, Miss. Margaret Marcella Maggie""""",0,1183,3,1,0,0,1.0,382650,,1,3,382650,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,6.95,0.054262960649593996,0.37366904672428913,0.0,0.0
30.0,2.0,7.2292,"Nasr, Mr. Mustafa",0,1184,3,0,0,0,1.0,2652,,1,1,2652,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.37366904672428913,0.0,0.0
53.0,1.0,81.8583,"Dodge, Dr. Washington",1,1185,1,0,1,0,1.0,33638,,3,5,33638,3,2,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,27.29,0.21306995627732664,0.6617812852311161,0.20000000000000004,0.20000000000000004
36.0,1.0,9.5,"Wittevrongel, Mr. Camille",0,1186,3,0,0,0,1.0,345771,,1,1,345771,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9.5,0.07417239225484072,0.44882876111737446,0.0,0.0
26.0,1.0,7.8958,"Angheloff, Mr. Minko",0,1187,3,0,0,0,1.0,349202,,1,1,349202,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.32356257046223225,0.0,0.0
1.0,2.0,41.5792,"Laroche, Miss. Louise",2,1188,2,1,1,0,1.0,SC/Paris 2123,,4,3,2123,4,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,10.39,0.08112117426608369,0.0103970938243768,0.30000000000000004,0.30000000000000004
30.0,2.0,21.6792,"Samaan, Mr. Hanna",0,1189,3,0,2,0,1.0,2662,,3,1,2662,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.23,0.05644909431605247,0.37366904672428913,0.20000000000000004,0.20000000000000004
30.0,1.0,45.5,"Loring, Mr. Joseph Holland",0,1190,1,0,0,0,1.0,113801,,1,1,113801,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,45.5,0.35524672079950026,0.37366904672428913,0.0,0.0
29.0,1.0,7.8542,"Johansson, Mr. Nils",0,1191,3,0,0,0,1.0,347467,,1,1,347467,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.85,0.061289818863210485,0.3611424276587749,0.0,0.0
32.0,1.0,7.775,"Olsson, Mr. Oscar Wilhelm",0,1192,3,0,0,0,1.0,347079,,1,1,347079,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.3987222848553176,0.0,0.0
30.0,2.0,15.0458,"Malachard, Mr. Noel",0,1193,2,0,0,0,1.0,237735,,1,1,237735,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15.05,0.1175046845721424,0.37366904672428913,0.0,0.0
43.0,1.0,21.0,"Phillips, Mr. Escott Robert",1,1194,2,0,0,0,1.0,S.O./P.P. 2,,2,1,2,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.5,0.08198001249219238,0.536515094575974,0.1,0.1
24.0,1.0,8.6625,"Pokrnic, Mr. Tome",0,1195,3,0,0,0,1.0,315092,,1,1,315092,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.2985093323312038,0.0,0.0
21.0,3.0,7.75,"McCarthy, Miss. Catherine Katie""""",0,1196,3,1,0,0,1.0,383123,,1,3,383123,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.2609294751346612,0.0,0.0
64.0,1.0,26.55,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",1,1197,1,1,1,0,1.0,112901,,3,2,112901,1,2,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,26.55,0.20729231730168643,0.7995740949517726,0.20000000000000004,0.0
30.0,1.0,151.55,"Allison, Mr. Hudson Joshua Creighton",2,1198,1,0,1,0,1.0,113781,,4,1,113781,6,2,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.26,0.1972204871955028,0.37366904672428913,0.30000000000000004,0.5000000000000001
0.83,1.0,9.35,"Aks, Master. Philip Frank",1,1199,3,0,0,0,1.0,392091,,2,4,392091,2,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4.68,0.03653966271080574,0.008267568583239383,0.1,0.1
55.0,1.0,93.5,"Hays, Mr. Charles Melville",1,1200,1,0,1,0,1.0,12749,,3,1,12749,4,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23.38,0.18254216114928168,0.6868345233621446,0.20000000000000004,0.30000000000000004
45.0,1.0,14.1083,"Hansen, Mrs. Claus Peter (Jennie L Howard)",0,1201,3,1,1,0,1.0,350026,,2,2,350026,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7.05,0.05504372267332916,0.5615683327070025,0.1,0.1
18.0,1.0,8.6625,"Cacic, Mr. Jego Grga",0,1202,3,0,0,0,1.0,315091,,1,1,315091,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8.66,0.06761399125546533,0.22334961793811853,0.0,0.0
22.0,2.0,7.225,"Vartanian, Mr. David",0,1203,3,0,0,0,1.0,2658,,1,1,2658,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.22,0.05637101811367894,0.2734560942001754,0.0,0.0
30.0,1.0,7.575,"Sadowitz, Mr. Harry",0,1204,3,0,0,0,1.0,LP 1588,,1,1,1588,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.58,0.05918176139912554,0.37366904672428913,0.0,0.0
37.0,3.0,7.75,"Carr, Miss. Jeannie",0,1205,3,1,0,0,1.0,368364,,1,3,368364,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.4613553801828887,0.0,0.0
55.0,2.0,135.6333,"White, Mrs. John Stuart (Ella Holmes)",0,1206,1,1,0,0,1.0,PC 17760,,1,2,17760,4,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,33.91,0.2647564022485946,0.6868345233621446,0.0,0.30000000000000004
17.0,3.0,7.7333,"Hagardon, Miss. Kate",0,1207,3,1,0,0,1.0,AQ/3. 30631,,1,3,30631,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.73,0.060352904434728294,0.2108229988726043,0.0,0.0
57.0,2.0,146.5208,"Spencer, Mr. William Augustus",0,1208,1,0,1,0,1.0,PC 17569,,2,1,17569,3,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,48.84,0.3813241723922548,0.711887761493173,0.1,0.20000000000000004
19.0,1.0,10.5,"Rogers, Mr. Reginald Harry",0,1209,2,0,0,0,1.0,28004,,1,1,28004,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.23587623700363275,0.0,0.0
27.0,1.0,7.8542,"Jonsson, Mr. Nils Hilding",0,1210,3,0,0,0,1.0,350408,,1,1,350408,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.85,0.061289818863210485,0.33608918952774647,0.0,0.0
22.0,1.0,31.5,"Jefferys, Mr. Ernest Wilfred",0,1211,2,0,2,0,1.0,C.A. 31029,,3,1,31029,3,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.5,0.08198001249219238,0.2734560942001754,0.20000000000000004,0.20000000000000004
26.0,1.0,7.775,"Andersson, Mr. Johan Samuel",0,1212,3,0,0,0,1.0,347075,,1,1,347075,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.78,0.06074328544659587,0.32356257046223225,0.0,0.0
25.0,2.0,7.2292,"Krekorian, Mr. Neshan",0,1213,3,0,0,0,1.0,2654,,1,1,2654,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.311035951396718,0.0,0.0
26.0,1.0,13.0,"Nesson, Mr. Israel",0,1214,2,0,0,0,1.0,244368,,1,1,244368,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.32356257046223225,0.0,0.0
33.0,1.0,26.55,"Rowe, Mr. Alfred G",0,1215,1,0,0,0,1.0,113790,,1,1,113790,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.55,0.20729231730168643,0.4112489039208318,0.0,0.0
39.0,1.0,211.3375,"Kreuchen, Miss. Emilie",0,1216,1,1,0,0,1.0,24160,,1,3,24160,4,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,52.83,0.41247657713928787,0.48640861831391713,0.0,0.30000000000000004
23.0,1.0,7.05,"Assam, Mr. Ali",0,1217,3,0,0,0,1.0,SOTON/O.Q. 3101309,,1,1,3101309,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.05,0.05504372267332916,0.28598271326568964,0.0,0.0
12.0,1.0,39.0,"Becker, Miss. Ruth Elizabeth",1,1218,2,1,2,0,1.0,230136,,4,3,230136,4,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,9.75,0.07612429731417863,0.1481899035450332,0.30000000000000004,0.30000000000000004
46.0,2.0,79.2,"Rosenshine, Mr. George (Mr George Thorne"")""",0,1219,1,0,0,0,1.0,PC 17585,,1,1,17585,2,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,39.6,0.3091817613991255,0.5740949517725167,0.0,0.1
29.0,1.0,26.0,"Clarke, Mr. Charles Valentine",0,1220,2,0,1,0,1.0,2003,,2,1,2003,2,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,13.0,0.10149906308557151,0.3611424276587749,0.1,0.1
21.0,1.0,13.0,"Enander, Mr. Ingvar",0,1221,2,0,0,0,1.0,236854,,1,1,236854,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.2609294751346612,0.0,0.0
48.0,1.0,36.75,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",2,1222,2,1,0,0,1.0,C.A. 33112,,3,2,33112,4,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,9.19,0.0717520299812617,0.599148189903545,0.20000000000000004,0.30000000000000004
39.0,2.0,29.7,"Dulles, Mr. William Crothers",0,1223,1,0,0,0,1.0,PC 17580,,1,1,17580,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,29.7,0.23188632104934412,0.48640861831391713,0.0,0.0
30.0,2.0,7.225,"Thomas, Mr. Tannous",0,1224,3,0,0,0,1.0,2684,,1,1,2684,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.22,0.05637101811367894,0.37366904672428913,0.0,0.0
19.0,2.0,15.7417,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",1,1225,3,1,1,0,1.0,2653,,3,2,2653,3,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5.25,0.04099000624609619,0.23587623700363275,0.20000000000000004,0.20000000000000004
27.0,1.0,7.8958,"Cor, Mr. Ivan",0,1226,3,0,0,0,1.0,349229,,1,1,349229,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.9,0.06168019987507807,0.33608918952774647,0.0,0.0
30.0,1.0,26.0,"Maguire, Mr. John Edward",0,1227,1,0,0,0,1.0,110469,,1,1,110469,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.0,0.20299812617114302,0.37366904672428913,0.0,0.0
32.0,1.0,13.0,"de Brito, Mr. Jose Joaquim",0,1228,2,0,0,0,1.0,244360,,1,1,244360,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.3987222848553176,0.0,0.0
39.0,2.0,7.2292,"Elias, Mr. Joseph",2,1229,3,0,0,0,1.0,2675,,3,1,2675,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.23,0.05644909431605247,0.48640861831391713,0.20000000000000004,0.0
25.0,1.0,31.5,"Denbury, Mr. Herbert",0,1230,2,0,0,0,1.0,C.A. 31029,,1,1,31029,3,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,10.5,0.08198001249219238,0.311035951396718,0.0,0.20000000000000004
4.0,2.0,7.2292,"Betros, Master. Seman",0,1231,3,0,0,0,1.0,2622,,1,4,2622,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.04797695102091946,0.0,0.0
18.0,1.0,10.5,"Fillbrook, Mr. Joseph Charles",0,1232,2,0,0,0,1.0,C.A. 15185,,1,1,15185,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.22334961793811853,0.0,0.0
32.0,1.0,7.5792,"Lundstrom, Mr. Thure Edvin",0,1233,3,0,0,0,1.0,350403,,1,1,350403,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.58,0.05918176139912554,0.3987222848553176,0.0,0.0
30.0,1.0,69.55,"Sage, Mr. John George",9,1234,3,0,1,0,1.0,CA. 2343,,11,1,2343,11,3,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.32,0.04934415990006246,0.37366904672428913,1.0,1.0
58.0,2.0,512.3292,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",1,1235,1,1,0,0,1.0,PC 17755,,2,2,17755,4,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,128.08,1.0,0.7244143805586872,0.1,0.30000000000000004
4.0,1.0,14.5,"van Billiard, Master. James William",1,1236,3,0,1,0,1.0,A/5. 851,,3,4,851,3,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4.83,0.03771080574640849,0.04797695102091946,0.20000000000000004,0.20000000000000004
16.0,1.0,7.65,"Abelseth, Miss. Karen Marie",0,1237,3,1,0,0,1.0,348125,,1,3,348125,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.65,0.05972829481574016,0.19829637980709008,0.0,0.0
26.0,1.0,13.0,"Botsford, Mr. William Hull",0,1238,2,0,0,0,1.0,237670,,1,1,237670,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.0,0.10149906308557151,0.32356257046223225,0.0,0.0
38.0,2.0,7.2292,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",0,1239,3,1,0,0,1.0,2688,,1,2,2688,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,7.23,0.05644909431605247,0.4738819992484029,0.0,0.0
24.0,1.0,13.5,"Giles, Mr. Ralph",0,1240,2,0,0,0,1.0,248726,,1,1,248726,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13.5,0.10540287320424734,0.2985093323312038,0.0,0.0
31.0,1.0,21.0,"Walcroft, Miss. Nellie",0,1241,2,1,0,0,1.0,F.C.C. 13528,,1,3,13528,2,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,10.5,0.08198001249219238,0.38619566578980336,0.0,0.1
45.0,2.0,63.3583,"Greenfield, Mrs. Leo David (Blanche Strouse)",1,1242,1,1,0,0,1.0,PC 17759,,2,2,17759,2,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,31.68,0.24734540911930042,0.5615683327070025,0.1,0.1
25.0,1.0,10.5,"Stokes, Mr. Philip Joseph",0,1243,2,0,0,0,1.0,F.C.C. 13540,,1,1,13540,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10.5,0.08198001249219238,0.311035951396718,0.0,0.0
18.0,1.0,73.5,"Dibden, Mr. William",0,1244,2,0,0,0,1.0,S.O.C. 14879,,1,1,14879,7,1,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.5,0.08198001249219238,0.22334961793811853,0.0,0.6000000000000001
49.0,1.0,65.0,"Herman, Mr. Samuel",2,1245,2,0,1,0,1.0,220845,,4,1,220845,5,2,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,13.0,0.10149906308557151,0.6116748089690592,0.30000000000000004,0.4
0.17,1.0,20.575,"Dean, Miss. Elizabeth Gladys Millvina""""",2,1246,3,1,1,0,1.0,C.A. 2315,,4,3,2315,4,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,5.14,0.0401311680199875,0.0,0.30000000000000004,0.30000000000000004
50.0,1.0,26.0,"Julian, Mr. Henry Forbes",0,1247,1,0,0,0,1.0,113044,,1,1,113044,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.0,0.20299812617114302,0.6242014280345735,0.0,0.0
59.0,1.0,51.4792,"Brown, Mrs. John Murray (Caroline Lane Lamson)",0,1248,1,1,2,0,1.0,11769,,3,2,11769,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25.74,0.20096814490943157,0.7369409996242015,0.20000000000000004,0.1
30.0,1.0,7.8792,"Lockyer, Mr. Edward",0,1249,3,0,0,0,1.0,1222,,1,1,1222,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.88,0.061524047470331036,0.37366904672428913,0.0,0.0
30.0,3.0,7.75,"O'Keefe, Mr. Patrick",0,1250,3,0,0,0,1.0,368402,,1,1,368402,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.75,0.06050905683947532,0.37366904672428913,0.0,0.0
30.0,1.0,15.55,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",0,1251,3,1,1,0,1.0,349910,,2,2,349910,2,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7.78,0.06074328544659587,0.37366904672428913,0.1,0.1
